INTEGRATED_NAME,ADDRESS,AREA,TREES_KIND,TREE_NAME,CONIFEROUS_DECIDUOUS,EVERGREEN_DECIDUOUS,SIZE_STRUCTURE,FLOWER_FRUIT,FLOWER,SEASON
황물로,"서울특별시 동대문구 답십리동 483-15",0.017570731753290648,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
전농로10길,"서울특별시 동대문구 전농동 6",0.006966446804851533,"벚나무 ",벚나무,활엽수,낙엽수,교목,화목,봄,X
전농로10길,"서울특별시 동대문구 전농동 10-2",0.006966446804851533,"벚나무 ",벚나무,활엽수,낙엽수,교목,화목,봄,X
전농로10길,"서울특별시 동대문구 전농동 10",0.006966446804851533,"이팝나무 느티나무 벚나무 ",벚나무,활엽수,낙엽수,교목,화목,봄,X
전농로10길,"서울특별시 동대문구 전농동 10",0.006966446804851533,"이팝나무 느티나무 벚나무 ",느티나무,활엽수,낙엽수,교목,,여름,X
전농로10길,"서울특별시 동대문구 전농동 10",0.006966446804851533,"이팝나무 느티나무 벚나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
무학로,"서울특별시 동대문구 용두동 130-10",0.01198180693274892,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
신이문로,"서울특별시 동대문구 이문동 255-393",0.004777305056230333,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
이문로,"서울특별시 동대문구 이문동 255-223",0.01893917204337028,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
전농로,"서울특별시 동대문구 전농동 141-154",0.01893440584438743,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
제기로,"서울특별시 동대문구 제기동 666-1",0.016724124074013105,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
신이문로,"서울특별시 동대문구 이문동 237-137",0.004777305056230333,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
황물로,"서울특별시 동대문구 답십리동 467-19",0.017570731753290648,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
답십리로,"서울특별시 동대문구 답십리동 2-296",0.03436276900247712,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
전농로10길,"서울특별시 동대문구 답십리동 80",0.006966446804851533,"이팝나무 느티나무 벚나무 ",벚나무,활엽수,낙엽수,교목,화목,봄,X
전농로10길,"서울특별시 동대문구 답십리동 80",0.006966446804851533,"이팝나무 느티나무 벚나무 ",느티나무,활엽수,낙엽수,교목,,여름,X
전농로10길,"서울특별시 동대문구 답십리동 80",0.006966446804851533,"이팝나무 느티나무 벚나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
한천로,"서울특별시 동대문구 전농동 1-192",0.043969435750392666,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
외대역동로,"서울특별시 동대문구 이문동 115-80",0.009616367442984957,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
왕산로,"서울특별시 동대문구 용두동 689-1",0.032634459895788274,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
약령시로,"서울특별시 동대문구 제기동 149-18",0.01813872304556547,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
한빛로,"서울특별시 동대문구 용두동 206-2",0.00721042574656651,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
한빛로,"서울특별시 동대문구 용두동 201-24",0.00721042574656651,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
서울시립대로,"서울특별시 동대문구 전농동 644-103",0.015070999217401845,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
외대역동로,"서울특별시 동대문구 휘경동 39-76",0.009616367442984957,"느티나무 ",느티나무,활엽수,낙엽수,교목,,여름,X
답십리로,"서울특별시 동대문구 답십리동 112-120",0.03436276900247712,"느티나무 ",느티나무,활엽수,낙엽수,교목,,여름,X
약령시로,"서울특별시 동대문구 제기동 1152-20",0.01813872304556547,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
약령시로,"서울특별시 동대문구 제기동 190-2",0.01813872304556547,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
고산자로,"서울특별시 동대문구 용신동 34-9",0.018242091564576145,"느티나무 ",느티나무,활엽수,낙엽수,교목,,여름,X
고산자로,"서울특별시 동대문구 용두동 34-7",0.018242091564576145,"느티나무 ",느티나무,활엽수,낙엽수,교목,,여름,X
서울시립대로,"서울특별시 동대문구 전농동 530-85",0.015070999217401845,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
홍릉로25길,"서울특별시 동대문구 청량리동 205-488",0.0013694055349826816,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
외대역동로,"서울특별시 동대문구 이문동 109-39",0.009616367442984957,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
외대역동로,"서울특별시 동대문구 이문동 121-83",0.009616367442984957,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
외대역동로,"서울특별시 동대문구 이문동 176-1",0.009616367442984957,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
외대역동로,"서울특별시 동대문구 이문동 123-5",0.009616367442984957,"이팝나무 느티나무 ",느티나무,활엽수,낙엽수,교목,,여름,X
외대역동로,"서울특별시 동대문구 이문동 123-5",0.009616367442984957,"이팝나무 느티나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
고산자로,"서울특별시 동대문구 제기동 921",0.018242091564576145,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
무학로,"서울특별시 동대문구 용두동 130-17",0.01198180693274892,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
서울시립대로,"서울특별시 동대문구 전농동 567-29",0.015070999217401845,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
전농로10길,"서울특별시 동대문구 전농동 686-2",0.006966446804851533,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
고산자로,"서울특별시 동대문구 제기동 697",0.018242091564576145,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
전농로10길,"서울특별시 동대문구 전농동 10-1",0.006966446804851533,"느티나무 ",느티나무,활엽수,낙엽수,교목,,여름,X
제기로17길,"서울특별시 동대문구 청량리동 203-48",0.0029835842628772665,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
제기로17길,"서울특별시 동대문구 청량리동 205-288",0.0029835842628772665,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
약령시로,"서울특별시 동대문구 제기동 151-9",0.01813872304556547,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
회기로,"서울특별시 동대문구 회기동 58-2",0.021741305586761694,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
답십리로,"서울특별시 동대문구 전농동 623-19",0.03436276900247712,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
이문로,"서울특별시 동대문구 이문동 256-373",0.01893917204337028,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
망우로,"서울특별시 동대문구 휘경동 312-263",0.016272854542858997,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
무학로,"서울특별시 동대문구 제기동 148-158",0.01198180693274892,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
제기로17길,"서울특별시 동대문구 청량리동 203-44",0.0029835842628772665,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
장안벚꽃로,"서울특별시 동대문구 장안동 481-2",0.02736104345503263,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
장한로6길,"서울특별시 동대문구 장안동 473-7",0.00499277495184584,"양버즘나무 이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
장한로6길,"서울특별시 동대문구 장안동 473-7",0.00499277495184584,"양버즘나무 이팝나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
약령시로,"서울특별시 동대문구 청량리동 225-25",0.01813872304556547,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
황물로,"서울특별시 동대문구 답십리동 489-137",0.017570731753290648,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
신이문로,"서울특별시 동대문구 이문동 220-113",0.004777305056230333,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
무학로,"서울특별시 동대문구 용두동 190-10",0.01198180693274892,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
제기로17길,"서울특별시 동대문구 청량리동 205-79",0.0029835842628772665,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
안암로,"서울특별시 동대문구 제기동 1152-12",0.016756015157060974,"벚나무 ",벚나무,활엽수,낙엽수,교목,화목,봄,X
약령시로,"서울특별시 동대문구 제기동 830-6",0.01813872304556547,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
망우로21길,"서울특별시 동대문구 휘경동 261-3",0.0067675002995912815,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
황물로,"서울특별시 동대문구 전농동 644-32",0.017570731753290648,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
망우로,"서울특별시 동대문구 휘경동 255-47",0.016272854542858997,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
휘경로,"서울특별시 동대문구 이문동 288-37",0.00827549427237474,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
제기로17길,"서울특별시 동대문구 청량리동 203-24",0.0029835842628772665,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
왕산로,"서울특별시 동대문구 제기동 1158-61",0.032634459895788274,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
휘경로,"서울특별시 동대문구 휘경동 122-7",0.00827549427237474,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
망우로21길,"서울특별시 동대문구 휘경동 255-14",0.0067675002995912815,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
고산자로,"서울특별시 동대문구 제기동 919",0.018242091564576145,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
서울시립대로,"서울특별시 동대문구 답십리동 1002",0.015070999217401845,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
약령시로,"서울특별시 동대문구 제기동 153",0.01813872304556547,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
답십리로,"서울특별시 동대문구 장안동 334-9",0.03436276900247712,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
한빛로,"서울특별시 동대문구 신설동 76-82",0.00721042574656651,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
한빛로,"서울특별시 동대문구 용두동 213-2",0.00721042574656651,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
한빛로,"서울특별시 동대문구 용두동 212-3",0.00721042574656651,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
서울시립대로,"서울특별시 동대문구 전농동 150-88",0.015070999217401845,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
전농로10길,"서울특별시 동대문구 전농동 10-10",0.006966446804851533,"벚나무 ",벚나무,활엽수,낙엽수,교목,화목,봄,X
전농로10길,"서울특별시 동대문구 전농동 20-424",0.006966446804851533,"느티나무 ",느티나무,활엽수,낙엽수,교목,,여름,X
회기로,"서울특별시 동대문구 회기동 45-60",0.021741305586761694,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
황물로,"서울특별시 동대문구 전농동 644-1",0.017570731753290648,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
답십리로,"서울특별시 동대문구 전농동 493-72",0.03436276900247712,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
황물로,"서울특별시 동대문구 답십리동 489-143",0.017570731753290648,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
제기로,"서울특별시 동대문구 제기동 669-2",0.016724124074013105,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
천호대로,"서울특별시 동대문구 용두동 34-4",0.050337358499340144,"느티나무 ",느티나무,활엽수,낙엽수,교목,,여름,X
답십리로,"서울특별시 동대문구 전농동 649-4",0.03436276900247712,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
휘경로,"서울특별시 동대문구 휘경동 139-27",0.00827549427237474,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
한빛로,"서울특별시 동대문구 용두동 150-1",0.00721042574656651,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
약령시로,"서울특별시 동대문구 제기동 151-17",0.01813872304556547,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
사가정로,"서울특별시 동대문구 답십리동 108-1",0.07865510585547797,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
회기로,"서울특별시 동대문구 회기동 60-49",0.021741305586761694,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
천호대로,"서울특별시 동대문구 용두동 34-1",0.050337358499340144,"느티나무 ",느티나무,활엽수,낙엽수,교목,,여름,X
천호대로,"서울특별시 동대문구 용두동 47-4",0.050337358499340144,"느티나무 ",느티나무,활엽수,낙엽수,교목,,여름,X
안암로,"서울특별시 동대문구 제기동 137-19",0.016756015157060974,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
한빛로,"서울특별시 동대문구 용두동 237-10",0.00721042574656651,"단풍나무 이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
한빛로,"서울특별시 동대문구 용두동 237-10",0.00721042574656651,"단풍나무 이팝나무 ",단풍나무,활엽수,낙엽수,교목,,봄,가을
회기로,"서울특별시 동대문구 회기동 46-1",0.021741305586761694,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
전농로,"서울특별시 동대문구 전농동 103-2",0.01893440584438743,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
천호대로,"서울특별시 동대문구 용두동 34-7",0.050337358499340144,"느티나무 ",느티나무,활엽수,낙엽수,교목,,여름,X
천호대로,"서울특별시 동대문구 답십리동 530-26",0.050337358499340144,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
휘경로,"서울특별시 동대문구 휘경동 148-40",0.00827549427237474,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
망우로,"서울특별시 동대문구 휘경동 308-25",0.016272854542858997,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
황물로,"서울특별시 동대문구 답십리동 959-28",0.017570731753290648,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
전농로,"서울특별시 동대문구 전농동 141-75",0.01893440584438743,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
약령시로,"서울특별시 동대문구 제기동 148-132",0.01813872304556547,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
천호대로47길,"서울특별시 동대문구 답십리동 553-1",0.0021645883362325815,"느티나무 ",느티나무,활엽수,낙엽수,교목,,여름,X
무학로,"서울특별시 동대문구 용두동 146-9",0.01198180693274892,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
경희대로,"서울특별시 동대문구 회기동 27-2",0.0035236378263621155,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
신이문로,"서울특별시 동대문구 이문동 357",0.004777305056230333,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
한천로,"서울특별시 동대문구 장안동 151-15",0.043969435750392666,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
황물로,"서울특별시 동대문구 답십리동 467-79",0.017570731753290648,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
한빛로,"서울특별시 동대문구 신설동 67-1",0.00721042574656651,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
한빛로,"서울특별시 동대문구 신설동 69-1",0.00721042574656651,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
한빛로,"서울특별시 동대문구 신설동 71-2",0.00721042574656651,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
한빛로,"서울특별시 동대문구 신설동 31-2",0.00721042574656651,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
한빛로,"서울특별시 동대문구 신설동 30-2",0.00721042574656651,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
한빛로,"서울특별시 동대문구 신설동 29-2",0.00721042574656651,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
답십리로,"서울특별시 동대문구 전농동 648-163",0.03436276900247712,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
고산자로,"서울특별시 동대문구 제기동 122-117",0.018242091564576145,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
사가정로,"서울특별시 동대문구 답십리동 475-142",0.07865510585547797,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
홍릉로25길,"서울특별시 동대문구 청량리동 205-487",0.0013694055349826816,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
이문로,"서울특별시 동대문구 이문동 287-19",0.01893917204337028,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
사가정로,"서울특별시 동대문구 전농동 321-3",0.07865510585547797,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
답십리로,"서울특별시 동대문구 답십리동 66-46",0.03436276900247712,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
답십리로,"서울특별시 동대문구 답십리동 524-1",0.03436276900247712,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
한천로,"서울특별시 동대문구 장안동 124-15",0.043969435750392666,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
휘경로,"서울특별시 동대문구 휘경동 122-6",0.00827549427237474,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
서울시립대로,"서울특별시 동대문구 전농동 647-73",0.015070999217401845,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
답십리로,"서울특별시 동대문구 장안동 142-22",0.03436276900247712,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
신이문로,"서울특별시 동대문구 이문동 237-108",0.004777305056230333,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
천호대로,"서울특별시 동대문구 용두동 47-33",0.050337358499340144,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
사가정로,"서울특별시 동대문구 답십리동 530-1",0.07865510585547797,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
휘경로,"서울특별시 동대문구 이문동 288-26",0.00827549427237474,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
한빛로,"서울특별시 동대문구 신설동 1-3",0.00721042574656651,"이팝나무 은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
한빛로,"서울특별시 동대문구 신설동 1-3",0.00721042574656651,"이팝나무 은행나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
한빛로,"서울특별시 동대문구 용두동 201-12",0.00721042574656651,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
한빛로,"서울특별시 동대문구 신설동 49-2",0.00721042574656651,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
한빛로,"서울특별시 동대문구 신설동 50-2",0.00721042574656651,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
한빛로,"서울특별시 동대문구 용두동 756-13",0.00721042574656651,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
무학로,"서울특별시 동대문구 용두동 190-8",0.01198180693274892,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
회기로,"서울특별시 동대문구 회기동 45-61",0.021741305586761694,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
외대역동로,"서울특별시 동대문구 이문동 85-90",0.009616367442984957,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
사가정로,"서울특별시 동대문구 전농동 312",0.07865510585547797,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
외대역동로,"서울특별시 동대문구 이문동 85-20",0.009616367442984957,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
한빛로,"서울특별시 동대문구 신설동 38-2",0.00721042574656651,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
한빛로,"서울특별시 동대문구 신설동 46-2",0.00721042574656651,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
장안벚꽃로,"서울특별시 동대문구 장안동 471-1",0.02736104345503263,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
약령시로,"서울특별시 동대문구 제기동 252",0.01813872304556547,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
서울시립대로,"서울특별시 동대문구 전농동 646-19",0.015070999217401845,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
장안벚꽃로,"서울특별시 동대문구 장안동 481-5",0.02736104345503263,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
황물로,"서울특별시 동대문구 답십리동 539",0.017570731753290648,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
전농로,"서울특별시 동대문구 답십리동 93-9",0.01893440584438743,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
황물로,"서울특별시 동대문구 답십리동 483-26",0.017570731753290648,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
답십리로,"서울특별시 동대문구 장안동 332-5",0.03436276900247712,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
서울시립대로,"서울특별시 동대문구 전농동 150-87",0.015070999217401845,"느티나무 ",느티나무,활엽수,낙엽수,교목,,여름,X
망우로21길,"서울특별시 동대문구 휘경동 42-6",0.0067675002995912815,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
천호대로,"서울특별시 동대문구 신설동 102-14",0.050337358499340144,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
제기로,"서울특별시 동대문구 제기동 137-143",0.016724124074013105,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
고산자로,"서울특별시 동대문구 제기동 930-11",0.018242091564576145,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
천호대로,"서울특별시 동대문구 답십리동 496-11",0.050337358499340144,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
무학로,"서울특별시 동대문구 용두동 193-63",0.01198180693274892,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
한천로,"서울특별시 동대문구 전농동 1-200",0.043969435750392666,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
무학로,"서울특별시 동대문구 용두동 191-5",0.01198180693274892,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
천호대로,"서울특별시 동대문구 신설동 97-8",0.050337358499340144,"느티나무 ",느티나무,활엽수,낙엽수,교목,,여름,X
회기로,"서울특별시 동대문구 회기동 45-41",0.021741305586761694,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
서울시립대로,"서울특별시 동대문구 전농동 568-18",0.015070999217401845,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
회기로,"서울특별시 동대문구 제기동 1142-20",0.021741305586761694,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
사가정로,"서울특별시 동대문구 답십리동 530-2",0.07865510585547797,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
한천로,"서울특별시 동대문구 휘경동 43-254",0.043969435750392666,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
신이문로,"서울특별시 동대문구 이문동 358-14",0.004777305056230333,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
장안벚꽃로,"서울특별시 동대문구 휘경동 43-152",0.02736104345503263,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
망우로,"서울특별시 동대문구 휘경동 344",0.016272854542858997,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
제기로17길,"서울특별시 동대문구 청량리동 203-34",0.0029835842628772665,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
무학로,"서울특별시 동대문구 제기동 1153-10",0.01198180693274892,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
황물로,"서울특별시 동대문구 답십리동 467-7",0.017570731753290648,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
제기로17길,"서울특별시 동대문구 청량리동 205-100",0.0029835842628772665,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
한천로,"서울특별시 동대문구 휘경동 43-165",0.043969435750392666,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
고산자로,"서울특별시 동대문구 제기동 927",0.018242091564576145,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
회기로,"서울특별시 동대문구 청량리동 산 1-211",0.021741305586761694,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
고산자로,"서울특별시 동대문구 제기동 928-14",0.018242091564576145,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
망우로21길,"서울특별시 동대문구 휘경동 264-1",0.0067675002995912815,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
답십리로,"서울특별시 동대문구 장안동 141-30",0.03436276900247712,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
이문로,"서울특별시 동대문구 이문동 292-266",0.01893917204337028,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
홍릉로,"서울특별시 동대문구 청량리동 205-551",0.010536790657002002,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
망우로,"서울특별시 동대문구 휘경동 316-4",0.016272854542858997,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
황물로,"서울특별시 동대문구 답십리동 467-80",0.017570731753290648,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
외대역동로,"서울특별시 동대문구 이문동 173-92",0.009616367442984957,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
안암로,"서울특별시 동대문구 용두동 749-1",0.016756015157060974,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
전농로,"서울특별시 동대문구 전농동 135-41",0.01893440584438743,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
회기로,"서울특별시 동대문구 회기동 45-124",0.021741305586761694,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
고산자로,"서울특별시 동대문구 제기동 122-612",0.018242091564576145,"양버즘나무 ",양버즘나무,활엽수,낙엽수,교목,,봄,X
약령시로,"서울특별시 동대문구 제기동 148-44",0.01813872304556547,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
정릉천동로,"서울특별시 동대문구 용두동 75-44",0.013607440316019435,"은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
외대역동로,"서울특별시 동대문구 이문동 115-44",0.009616367442984957,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
외대역동로,"서울특별시 동대문구 이문동 174-49",0.009616367442984957,"이팝나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
망우로,"서울특별시 동대문구 휘경동 317-6",0.016272854542858997,"이팝나무 은행나무 ",은행나무,침엽수,낙엽수,교목,,봄,가을
망우로,"서울특별시 동대문구 휘경동 317-6",0.016272854542858997,"이팝나무 은행나무 ",이팝나무,활엽수,낙엽수,교목,화목,봄,X
